Source,Predicate,Target
http://example.org/fraud#User_U025,http://example.org/fraud#dateJoined,2025-01-02T00:00:00
http://example.org/fraud#User_U067,http://example.org/fraud#email,angelamcguire@garcia.com
http://example.org/fraud#User_U009,http://example.org/fraud#email,bradleymurray@davis-rollins.info
http://example.org/fraud#User_U043,http://example.org/fraud#phone,001-036-337-4477x5621
http://example.org/fraud#Account_A067,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Account_A068,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Device_D059,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T037,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A045
http://example.org/fraud#Device_D046,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D001,http://example.org/fraud#lastUsedTimestamp,2025-01-01 04:12:43
http://example.org/fraud#User_U027,http://example.org/fraud#phone,001-446-376-4053
http://example.org/fraud#Device_D002,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#User_U042,http://example.org/fraud#name,Jennifer Roth
http://example.org/fraud#Device_D017,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U035,http://example.org/fraud#email,esmith@martinez.com
http://example.org/fraud#Transaction_T064,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A025
http://example.org/fraud#Transaction_T096,http://example.org/fraud#location,Sandratown
http://example.org/fraud#User_U029,http://example.org/fraud#email,tony12@gmail.com
http://example.org/fraud#Transaction_T036,http://example.org/fraud#timestamp,2025-01-24 23:13:53
http://example.org/fraud#Transaction_T088,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T044,http://example.org/fraud#location,Zimmermanstad
http://example.org/fraud#Device_D028,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Account_A054,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U054
http://example.org/fraud#User_U004,http://example.org/fraud#dateJoined,2025-02-06T00:00:00
http://example.org/fraud#User_U002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D002,http://example.org/fraud#geolocation,"-0.3084, 173.5005"
http://example.org/fraud#Device_D008,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A007,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T006,http://example.org/fraud#timestamp,2025-01-10 01:08:16
http://example.org/fraud#Transaction_T027,http://example.org/fraud#timestamp,2025-02-02 05:45:50
http://example.org/fraud#Transaction_T026,http://example.org/fraud#timestamp,2025-01-09 15:23:17
http://example.org/fraud#User_U007,http://example.org/fraud#phone,(934)846-1998x450
http://example.org/fraud#Device_D060,http://example.org/fraud#lastUsedTimestamp,2025-01-15 02:37:22
http://example.org/fraud#User_U011,http://example.org/fraud#email,megan20@hotmail.com
http://example.org/fraud#Transaction_T082,http://example.org/fraud#location,East Katrinahaven
http://example.org/fraud#User_U030,http://example.org/fraud#address,"86065 Tracy Way Apt. 253, Rickymouth, NY 42655"
http://example.org/fraud#User_U072,http://example.org/fraud#email,glopez@kramer-mitchell.com
http://example.org/fraud#Account_A028,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Account_A011,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Account_A009,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U009
http://example.org/fraud#Account_A050,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Device_D014,http://example.org/fraud#lastUsedTimestamp,2025-01-28 00:38:22
http://example.org/fraud#User_U008,http://example.org/fraud#ipAddress,10.9.10.95
http://example.org/fraud#User_U071,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D045,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T016,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U038,http://example.org/fraud#email,edward34@copeland.com
http://example.org/fraud#User_U097,http://example.org/fraud#email,agallegos@gmail.com
http://example.org/fraud#User_U013,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T002,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A080
http://example.org/fraud#Account_A026,http://example.org/fraud#balance,3651.41
http://example.org/fraud#Merchant_M006,http://example.org/fraud#category,Fashion
http://example.org/fraud#User_U029,http://example.org/fraud#address,"8180 Catherine Street, Sallyland, NV 26287"
http://example.org/fraud#User_U046,http://example.org/fraud#address,"27218 Parker Bridge, Lake Stephenville, VT 41741"
http://example.org/fraud#User_U063,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T044,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M010
http://example.org/fraud#Device_D039,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Transaction_T067,http://example.org/fraud#location,East Kimberly
http://example.org/fraud#Transaction_T043,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U071,http://example.org/fraud#dateJoined,2025-01-10T00:00:00
http://example.org/fraud#User_U072,http://example.org/fraud#name,Randy Roberts
http://example.org/fraud#Account_A096,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Device_D015,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Merchant_M018,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Transaction_T084,http://example.org/fraud#amount,3808.39
http://example.org/fraud#Device_D094,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#Account_A091,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Device_D077,http://example.org/fraud#lastUsedTimestamp,2025-01-02 18:44:02
http://example.org/fraud#Transaction_T045,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M011
http://example.org/fraud#User_U030,http://example.org/fraud#email,chadklein@washington.com
http://example.org/fraud#Transaction_T056,http://example.org/fraud#amount,4456.32
http://example.org/fraud#User_U047,http://example.org/fraud#email,galexander@morris.com
http://example.org/fraud#Transaction_T009,http://example.org/fraud#timestamp,2025-01-14 23:50:01
http://example.org/fraud#User_U061,http://example.org/fraud#phone,461.789.5039x00190
http://example.org/fraud#Transaction_T088,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D005,http://example.org/fraud#geolocation,"-41.2356, -6.7117"
http://example.org/fraud#Device_D010,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#User_U100,http://example.org/fraud#address,"375 Barber Mountain Suite 444, West Tara, HI 73589"
http://example.org/fraud#Transaction_T058,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A089
http://example.org/fraud#Account_A003,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U003
http://example.org/fraud#User_U084,http://example.org/fraud#ipAddress,172.21.113.248
http://example.org/fraud#Transaction_T001,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Device_D076,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A052,http://example.org/fraud#balance,2166.35
http://example.org/fraud#User_U064,http://example.org/fraud#name,Andrew Rangel
http://example.org/fraud#Account_A012,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U012
http://example.org/fraud#User_U061,http://example.org/fraud#address,"30537 Walters Pass, Basshaven, FL 91765"
http://example.org/fraud#Merchant_M003,http://example.org/fraud#category,Travel
http://example.org/fraud#Device_D090,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#User_U068,http://example.org/fraud#ipAddress,10.218.197.180
http://example.org/fraud#Transaction_T028,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D086,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A047,http://example.org/fraud#balance,4932.12
http://example.org/fraud#User_U003,http://example.org/fraud#email,mccormickjennifer@gmail.com
http://example.org/fraud#Transaction_T024,http://example.org/fraud#timestamp,2025-01-18 01:06:53
http://example.org/fraud#User_U031,http://example.org/fraud#phone,+1-058-192-7228x12771
http://example.org/fraud#Transaction_T089,http://example.org/fraud#amount,2903.89
http://example.org/fraud#Transaction_T093,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A073
http://example.org/fraud#Transaction_T012,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A072
http://example.org/fraud#Device_D013,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A031,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U031
http://example.org/fraud#Account_A007,http://example.org/fraud#balance,6413.78
http://example.org/fraud#Device_D092,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#User_U058,http://example.org/fraud#phone,5350676166
http://example.org/fraud#Transaction_T043,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T064,http://example.org/fraud#amount,6.02
http://example.org/fraud#Account_A046,http://example.org/fraud#balance,6931.06
http://example.org/fraud#User_U015,http://example.org/fraud#email,tmalone@yahoo.com
http://example.org/fraud#Device_D078,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Account_A077,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Account_A049,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Device_D042,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A036,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U036
http://example.org/fraud#Transaction_T065,http://example.org/fraud#location,Davidfurt
http://example.org/fraud#User_U003,http://example.org/fraud#ipAddress,172.21.170.113
http://example.org/fraud#User_U070,http://example.org/fraud#dateJoined,2025-01-05T00:00:00
http://example.org/fraud#User_U076,http://example.org/fraud#email,tanyaadams@rodriguez.org
http://example.org/fraud#User_U009,http://example.org/fraud#phone,(933)619-2381x4350
http://example.org/fraud#User_U002,http://example.org/fraud#address,"4144 Brittany Rest, Derricktown, IN 32252"
http://example.org/fraud#Account_A004,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U004
http://example.org/fraud#Transaction_T055,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M016
http://example.org/fraud#Account_A031,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U029,http://example.org/fraud#name,Vicki Adams
http://example.org/fraud#User_U020,http://example.org/fraud#name,Rachel Alexander
http://example.org/fraud#Device_D041,http://example.org/fraud#geolocation,"-68.3834, 164.2638"
http://example.org/fraud#Transaction_T077,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U043,http://example.org/fraud#ipAddress,172.25.75.17
http://example.org/fraud#Device_D092,http://example.org/fraud#geolocation,"50.6954, -71.5497"
http://example.org/fraud#User_U047,http://example.org/fraud#ipAddress,192.168.194.72
http://example.org/fraud#User_U039,http://example.org/fraud#dateJoined,2025-02-06T00:00:00
http://example.org/fraud#Transaction_T095,http://example.org/fraud#amount,92.07
http://example.org/fraud#User_U096,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U081,http://example.org/fraud#dateJoined,2025-01-14T00:00:00
http://example.org/fraud#Transaction_T003,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A047
http://example.org/fraud#User_U076,http://example.org/fraud#name,Emily Kennedy
http://example.org/fraud#User_U008,http://example.org/fraud#name,Louis Ford
http://example.org/fraud#Transaction_T092,http://example.org/fraud#amount,3475.94
http://example.org/fraud#Device_D031,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Account_A005,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D047,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#Transaction_T080,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Device_D089,http://example.org/fraud#lastUsedTimestamp,2025-01-31 12:55:25
http://example.org/fraud#Account_A022,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#User_U018,http://example.org/fraud#ipAddress,172.29.176.171
http://example.org/fraud#User_U093,http://example.org/fraud#name,Jared Morris
http://example.org/fraud#Account_A056,http://example.org/fraud#balance,7045.16
http://example.org/fraud#Account_A016,http://example.org/fraud#balance,3447.74
http://example.org/fraud#Device_D074,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D061,http://example.org/fraud#lastUsedTimestamp,2025-01-20 09:58:50
http://example.org/fraud#Transaction_T020,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A004,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D026,http://example.org/fraud#lastUsedTimestamp,2025-01-18 21:20:11
http://example.org/fraud#User_U046,http://example.org/fraud#dateJoined,2025-01-01T00:00:00
http://example.org/fraud#User_U092,http://example.org/fraud#dateJoined,2025-01-02T00:00:00
http://example.org/fraud#Transaction_T017,http://example.org/fraud#location,Kingport
http://example.org/fraud#Account_A004,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Merchant_M001,http://example.org/fraud#name,Sanders-Morgan
http://example.org/fraud#Account_A015,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U095,http://example.org/fraud#name,Dustin Martin
http://example.org/fraud#Account_A029,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Merchant_M003,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Account_A046,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Device_D080,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Transaction_T014,http://example.org/fraud#location,New Eugene
http://example.org/fraud#Transaction_T079,http://example.org/fraud#timestamp,2025-01-01 00:33:13
http://example.org/fraud#Transaction_T041,http://example.org/fraud#location,Alanland
http://example.org/fraud#User_U015,http://example.org/fraud#phone,+1-992-900-3204
http://example.org/fraud#Transaction_T005,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A029
http://example.org/fraud#User_U020,http://example.org/fraud#phone,150.295.9240
http://example.org/fraud#User_U037,http://example.org/fraud#email,msingleton@schroeder.com
http://example.org/fraud#Transaction_T016,http://example.org/fraud#timestamp,2025-01-10 13:02:48
http://example.org/fraud#Device_D079,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T024,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M008
http://example.org/fraud#Transaction_T086,http://example.org/fraud#timestamp,2025-02-06 08:08:36
http://example.org/fraud#Account_A006,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U006
http://example.org/fraud#User_U074,http://example.org/fraud#dateJoined,2025-01-26T00:00:00
http://example.org/fraud#User_U058,http://example.org/fraud#email,ncross@hotmail.com
http://example.org/fraud#Device_D024,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#User_U052,http://example.org/fraud#phone,+1-610-780-8348x59978
http://example.org/fraud#Account_A035,http://example.org/fraud#balance,6573.63
http://example.org/fraud#Account_A054,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D046,http://example.org/fraud#geolocation,"20.1364, -175.4864"
http://example.org/fraud#Account_A018,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T051,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T095,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U075,http://example.org/fraud#address,"673 Romero Loaf, Lake Felicia, OK 71974"
http://example.org/fraud#Transaction_T017,http://example.org/fraud#timestamp,2025-01-22 05:31:56
http://example.org/fraud#Transaction_T015,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M008
http://example.org/fraud#User_U079,http://example.org/fraud#ipAddress,10.11.208.39
http://example.org/fraud#Device_D013,http://example.org/fraud#geolocation,"20.4911, -59.8354"
http://example.org/fraud#Device_D038,http://example.org/fraud#lastUsedTimestamp,2025-02-02 03:57:47
http://example.org/fraud#User_U019,http://example.org/fraud#name,Stephanie Davis
http://example.org/fraud#User_U036,http://example.org/fraud#address,"749 Jerome Prairie Apt. 721, Vazqueztown, CO 52498"
http://example.org/fraud#User_U073,http://example.org/fraud#phone,+1-510-033-3955x6909
http://example.org/fraud#Account_A081,http://example.org/fraud#balance,9335.51
http://example.org/fraud#Device_D052,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Account_A060,http://example.org/fraud#balance,5758.34
http://example.org/fraud#Device_D038,http://example.org/fraud#geolocation,"-74.9894, 71.2613"
http://example.org/fraud#Device_D045,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D047,http://example.org/fraud#lastUsedTimestamp,2025-01-07 19:12:14
http://example.org/fraud#Device_D044,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U009,http://example.org/fraud#dateJoined,2025-01-01T00:00:00
http://example.org/fraud#Transaction_T095,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M011
http://example.org/fraud#User_U020,http://example.org/fraud#ipAddress,172.22.143.62
http://example.org/fraud#Device_D019,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U056,http://example.org/fraud#ipAddress,192.168.50.193
http://example.org/fraud#Account_A045,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Account_A081,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Transaction_T078,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M006
http://example.org/fraud#Transaction_T009,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U086,http://example.org/fraud#ipAddress,10.225.219.69
http://example.org/fraud#User_U080,http://example.org/fraud#name,Luke Norris
http://example.org/fraud#Account_A076,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T024,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U099,http://example.org/fraud#email,gcastro@gmail.com
http://example.org/fraud#Device_D009,http://example.org/fraud#geolocation,"75.9751, 105.0014"
http://example.org/fraud#Transaction_T057,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T065,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U033,http://example.org/fraud#phone,983-385-0559
http://example.org/fraud#Account_A052,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D071,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#Device_D029,http://example.org/fraud#geolocation,"79.4504, 60.5036"
http://example.org/fraud#Device_D040,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Device_D027,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Account_A004,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Device_D040,http://example.org/fraud#geolocation,"7.4797, -10.6679"
http://example.org/fraud#Device_D022,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U053,http://example.org/fraud#ipAddress,192.168.59.52
http://example.org/fraud#Transaction_T017,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U087,http://example.org/fraud#name,Daniel Gonzalez
http://example.org/fraud#Account_A062,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U062
http://example.org/fraud#User_U090,http://example.org/fraud#phone,475.472.1711x29096
http://example.org/fraud#User_U065,http://example.org/fraud#name,Michael Cox
http://example.org/fraud#User_U080,http://example.org/fraud#dateJoined,2025-01-02T00:00:00
http://example.org/fraud#Transaction_T073,http://example.org/fraud#location,Patricktown
http://example.org/fraud#Transaction_T077,http://example.org/fraud#amount,3122.73
http://example.org/fraud#Transaction_T001,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M015
http://example.org/fraud#Merchant_M020,http://example.org/fraud#category,Electronics
http://example.org/fraud#Account_A032,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U032
http://example.org/fraud#User_U077,http://example.org/fraud#ipAddress,192.168.114.162
http://example.org/fraud#Device_D042,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A013,http://example.org/fraud#balance,7063.33
http://example.org/fraud#Device_D081,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T020,http://example.org/fraud#timestamp,2025-01-01 04:27:51
http://example.org/fraud#Account_A024,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Account_A085,http://example.org/fraud#balance,6412.61
http://example.org/fraud#Account_A054,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T065,http://example.org/fraud#amount,1810.07
http://example.org/fraud#Transaction_T032,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U094,http://example.org/fraud#address,"4420 Smith Expressway, West Sherylhaven, MA 95149"
http://example.org/fraud#Device_D075,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Transaction_T091,http://example.org/fraud#timestamp,2025-01-05 09:28:44
http://example.org/fraud#User_U082,http://example.org/fraud#email,vcooper@gmail.com
http://example.org/fraud#Device_D020,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D076,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#User_U034,http://example.org/fraud#address,"79375 James Cove, Donaldsontown, NH 69438"
http://example.org/fraud#Device_D034,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T087,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M001
http://example.org/fraud#Transaction_T079,http://example.org/fraud#location,West Brandonland
http://example.org/fraud#User_U030,http://example.org/fraud#dateJoined,2025-02-02T00:00:00
http://example.org/fraud#Device_D011,http://example.org/fraud#lastUsedTimestamp,2025-01-19 12:04:07
http://example.org/fraud#Account_A018,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U018
http://example.org/fraud#Device_D006,http://example.org/fraud#lastUsedTimestamp,2025-01-26 04:45:26
http://example.org/fraud#User_U050,http://example.org/fraud#phone,011.826.5273x52618
http://example.org/fraud#Transaction_T097,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U094,http://example.org/fraud#email,ycross@yahoo.com
http://example.org/fraud#Account_A070,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Device_D070,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T090,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M002
http://example.org/fraud#User_U078,http://example.org/fraud#dateJoined,2025-01-30T00:00:00
http://example.org/fraud#Account_A083,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Merchant_M013,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Transaction_T004,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A071
http://example.org/fraud#Transaction_T075,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U046,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T098,http://example.org/fraud#timestamp,2025-01-12 19:42:24
http://example.org/fraud#Transaction_T012,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T022,http://example.org/fraud#amount,1840.1
http://example.org/fraud#Transaction_T007,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T063,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M001
http://example.org/fraud#Transaction_T097,http://example.org/fraud#location,Port Gloriaburgh
http://example.org/fraud#Merchant_M012,http://example.org/fraud#name,"Ali, Rice and Clark"
http://example.org/fraud#Merchant_M007,http://example.org/fraud#category,Electronics
http://example.org/fraud#User_U091,http://example.org/fraud#email,david77@wiggins-coleman.com
http://example.org/fraud#User_U050,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U084,http://example.org/fraud#address,"25547 Katherine Track, South Daniel, CT 97355"
http://example.org/fraud#Transaction_T075,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A091
http://example.org/fraud#Merchant_M001,http://example.org/fraud#category,Grocery
http://example.org/fraud#Transaction_T002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D056,http://example.org/fraud#lastUsedTimestamp,2025-01-31 22:53:44
http://example.org/fraud#Account_A091,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U091
http://example.org/fraud#Transaction_T054,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U006,http://example.org/fraud#phone,0420036586
http://example.org/fraud#Transaction_T100,http://example.org/fraud#location,Port Mary
http://example.org/fraud#User_U091,http://example.org/fraud#address,"54542 King Port Apt. 497, Goldenborough, KS 17158"
http://example.org/fraud#Transaction_T098,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T030,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T002,http://example.org/fraud#timestamp,2025-01-21 11:36:59
http://example.org/fraud#User_U080,http://example.org/fraud#address,"402 Miller Haven, Jeffreymouth, AR 08970"
http://example.org/fraud#Account_A028,http://example.org/fraud#balance,1757.63
http://example.org/fraud#Account_A044,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Account_A003,http://example.org/fraud#balance,993.38
http://example.org/fraud#Account_A096,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U096
http://example.org/fraud#Account_A026,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Merchant_M013,http://example.org/fraud#location,South Benjamin
http://example.org/fraud#Transaction_T072,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A075
http://example.org/fraud#User_U077,http://example.org/fraud#address,"06927 Diaz Ports, Lake Bradleyshire, ND 31104"
http://example.org/fraud#Merchant_M002,http://example.org/fraud#name,Mcfarland-Silva
http://example.org/fraud#Transaction_T088,http://example.org/fraud#location,North Thomas
http://example.org/fraud#Transaction_T038,http://example.org/fraud#timestamp,2025-01-01 14:49:23
http://example.org/fraud#Device_D029,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T034,http://example.org/fraud#timestamp,2025-02-05 21:03:05
http://example.org/fraud#Merchant_M006,http://example.org/fraud#name,"Long, Keller and Thomas"
http://example.org/fraud#User_U018,http://example.org/fraud#dateJoined,2025-02-08T00:00:00
http://example.org/fraud#Account_A010,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T013,http://example.org/fraud#location,Danielstad
http://example.org/fraud#Transaction_T072,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T055,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U009,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
